149.99	1554396360
14.95	1555631460
700	1554277020
14.95	1554277020
150	1555940520
150	1554464400
2.99	1554718440
99.99	1554305940
109.99	1554568800
600	1555236600
99.99	1555303140
14.95	1555877700
2.99	1556453220
600	1555846980
389.99	1556652540
11.99	1555520940
14.95	1554932400
11.99	1555155960
99.99	1554626640
600	1555836840
99.99	1555836840
11.99	1555836840
700	1554546660
11.99	1554301440
14.95	1554809700
400	1556477520
3.84	1556559180
3.84	1554159600
99.99	1555883760
600	1554133800
11.95	1554133800
1700	1555939560
11.95	1555866780
600	1556474580
11.99	1556474580
99.99	1555636440
2.99	1556636220
3.84	1555282920
11.99	1555778400
600	1556474460
11.99	1556474460
14.95	1554811740
2.99	1554384960
389.99	1555704840
14.95	1556311620
11.99	1554776340
3.84	1555307040
11.95	1555503000
379.99	1555600080
2.99	1555962600
11.99	1554581880
11.95	1554296460
600.0	1555194660
99.99	1554941700
2.99	1555767360
700	1554675180
11.99	1556615340
11.99	1555588920
11.95	1554104340
150	1555705260
11.99	1555875120
14.95	1555360920
11.95	1556038500
11.95	1554906000
14.95	1554899340
14.95	1554489840
109.99	1554880740
11.95	1554199680
2.99	1556319000
3.84	1554592560
379.99	1555845720
3.84	1556045280
11.95	1555338360
11.95	1555664580
3.84	1554307200
149.99	1556474940
379.99	1555930740
3.84	1554295200
3.84	1554850680
3.84	1554818280
3.84	1556106060
3.84	1555020300
11.99	1555864920
14.95	1555153140
99.99	1556608680
2.99	1555421100
3.84	1555325580
11.95	1554375600
99.99	1555246860
2.99	1556537820
149.99	1555694280
2.99	1554220020
3.84	1555597680
999.99	1554205320
2.99	1556226000
109.99	1554449820
150	1556044380
2.99	1554489480
3.84	1556568120
3.84	1555330620
3.84	1554528360
2.99	1555326240
389.99	1556047560
99.99	1556054100
14.95	1554911280
999.99	1555146900
300	1555164900
149.99	1554366960
11.99	1555966740
11.99	1556136960
11.99	1555320240
11.95	1554973440
379.99	1555968360
300	1555706640
2.99	1554123540
11.99	1555336620
2.99	1555536120
11.95	1556213700
2.99	1554637920
2.99	1555109400
2.99	1556028060
300	1555176180
150	1556095440
2.99	1556127660
150	1554228720
150	1554676200
14.95	1555079880
99.99	1555079880
14.95	1556616420
11.95	1556542980
700	1554191160
2.99	1555066680
149.99	1556102280
149.99	1554732300
149.99	1555607880
2.99	1555330680
11.99	1555442580
2.99	1555945740
2.99	1555684140
150	1554409800
2.99	1556390460
14.95	1554320520
2.99	1554320520
379.99	1556325000
11.95	1556451720
11.95	1554405900
2.99	1554852900
150	1554978180
14.95	1554424500
99.99	1554845880
600.0	1556367600
99.99	1555761600
14.95	1556138340
11.95	1554636660
11.99	1554636660
2.99	1554915600
999.99	1554915600
11.95	1556566680
999.99	1554177600
379.99	1554380580
300	1554983160
2.99	1555831260
2.99	1556370240
149.99	1555335900
150	1555542240
600	1554196260
2.99	1556395860
2.99	1555681140
14.95	1555878780
389.99	1554996300
3.84	1556639640
14.95	1554244320
99.99	1556617140
11.95	1554104760
14.95	1554202620
3.84	1555345740
11.99	1555856160
11.95	1555589460
14.95	1554984060
11.95	1555001940
2.99	1556239200
300	1556630160
99.99	1554407280
2.99	1556305080
3.84	1554670860
600	1556620500
99.99	1554496800
11.99	1556179380
99.99	1555623840
149.99	1555439820
11.99	1555497540
2.99	1554998940
2.99	1555013760
14.95	1555804260
99.99	1556448240
389.99	1556132400
99.99	1554154800
3.84	1555858620
99.99	1555300980
2.99	1556106960
149.99	1554872460
11.99	1555181280
999.99	1555252080
11.95	1556028180
2.99	1554883200
149.99	1556272500
99.99	1556656620
150	1555495380
2.99	1555749180
99.99	1556468040
600	1556405640
700	1556228160
2.99	1555526280
150	1556400720
11.95	1555985340
150	1556303880
2.99	1555917240
14.95	1555875600
600	1556068620
11.95	1554799740
149.99	1555087620
99.99	1554642840
2.99	1554840240
700	1556306400
11.99	1555356900
600	1555011360
3.84	1555087320
11.99	1556014560
3.84	1555923060
99.99	1556548800
14.95	1555434600
11.95	1556224800
11.99	1554468360
11.95	1554464880
11.95	1555181940
2.99	1554646500
14.95	1554742200
379.99	1554943140
2.99	1555361160
150	1554728220
3.84	1556227380
150	1556037060
11.99	1555067220
14.95	1555067220
2.99	1554884220
14.95	1555793580
14.95	1554195720
11.95	1554770100
2.99	1554119400
11.95	1555711920
11.95	1555413120
1700	1555154880
99.99	1555756740
700	1555756740
11.99	1556345940
2.99	1554299640
99.99	1555462260
149.99	1556059980
379.99	1555514220
11.95	1556619960
99.99	1555784700
11.99	1556126100
11.95	1556126100
150	1554402780
700	1555070220
11.95	1554747660
11.95	1555923600
99.99	1554497160
14.95	1555102200
379.99	1554640860
700	1555799880
2.99	1554221700
11.95	1556474640
11.99	1554678600
14.95	1554987900
389.99	1556048640
3.84	1555495200
300	1555495200
400	1554543480
14.95	1555162320
99.99	1555151640
11.99	1556492580
150	1556115420
11.99	1554631200
11.95	1556621880
11.99	1555737660
150	1555843680
14.95	1556383380
300	1556116980
99.99	1555670040
109.99	1555960440
2.99	1556370420
3.84	1555842900
99.99	1556312880
150	1554116220
2.99	1555709460
11.99	1556312340
2.99	1555338780
1700	1555179240
14.95	1555251960
149.99	1555832280
700	1556099820
11.95	1555489620
379.99	1555863420
700	1556011980
3.84	1554989460
149.99	1554329580
99.99	1555458720
11.99	1555501680
2.99	1554600480
11.95	1554297420
14.95	1554485880
2.99	1554485880
300	1556118600
379.99	1556563740
300	1555494840
3.84	1554110220
700	1555271940
14.95	1556097780
11.99	1554750240
2.99	1556377440
150	1556119680
11.95	1556265300
150	1555199520
2.99	1555592460
149.99	1555199940
300	1554160020
14.95	1554224820
11.95	1554826860
400	1554483960
150	1555014480
3.84	1555622760
999.99	1554554760
300	1554237120
700	1556308800
389.99	1555596360
999.99	1556199360
14.95	1555444320
99.99	1555274640
11.95	1555876320
99.99	1554819480
99.99	1554336180
99.99	1556547240
2.99	1554745080
11.95	1556127600
11.95	1554932880
109.99	1556222820
150	1556204760
700	1556204760
14.95	1554152160
99.99	1556148480
999.99	1555260780
2.99	1555091160
3.84	1554396360
400	1555631460
1700	1554277020
14.95	1554277020
150	1555940520
300	1554464400
14.95	1554718440
14.95	1554305940
99.99	1554568800
149.99	1555236600
300	1555303140
150	1555877700
600.0	1556453220
14.95	1555846980
149.99	1556652540
149.99	1555520940
14.95	1554932400
700	1555155960
11.95	1554626640
3.84	1555836840
2.99	1555836840
150	1555836840
14.95	1554546660
2.99	1554301440
14.95	1554809700
11.99	1556477520
389.99	1556559180
600.0	1554159600
14.95	1555883760
109.99	1554133800
11.95	1554133800
379.99	1555939560
11.99	1555866780
999.99	1556474580
999.99	1556474580
300	1555636440
2.99	1556636220
14.95	1555282920
150	1555778400
3.84	1556474460
14.95	1556474460
2.99	1554811740
2.99	1554384960
11.99	1555704840
99.99	1556311620
11.99	1554776340
14.95	1555307040
11.99	1555503000
11.99	1555600080
700	1555962600
150	1554581880
2.99	1554296460
600	1555194660
149.99	1554941700
11.95	1555767360
400	1554675180
99.99	1556615340
14.95	1555588920
2.99	1554104340
1700	1555705260
11.95	1555875120
3.84	1555360920
700	1556038500
14.95	1554906000
14.95	1554899340
11.95	1554489840
11.99	1554880740
150	1554199680
1700	1556319000
999.99	1554592560
11.99	1555845720
3.84	1556045280
300	1555338360
14.95	1555664580
99.99	1554307200
600	1556474940
2.99	1555930740
99.99	1554295200
14.95	1554850680
99.99	1554818280
2.99	1556106060
150	1555020300
14.95	1555864920
3.84	1555153140
150	1556608680
999.99	1555421100
400	1555325580
11.95	1554375600
700	1555246860
2.99	1556537820
11.95	1555694280
14.95	1554220020
11.95	1555597680
149.99	1554205320
14.95	1556226000
3.84	1554449820
150	1556044380
11.95	1554489480
400	1556568120
14.95	1555330620
3.84	1554528360
3.84	1555326240
14.95	1556047560
700	1556054100
14.95	1554911280
2.99	1555146900
99.99	1555164900
1700	1554366960
1700	1555966740
11.99	1556136960
3.84	1555320240
11.99	1554973440
379.99	1555968360
3.84	1555706640
389.99	1554123540
14.95	1555336620
999.99	1555536120
14.95	1556213700
3.84	1554637920
600	1555109400
3.84	1556028060
389.99	1555176180
700	1556095440
11.95	1556127660
11.99	1554228720
600	1555663560
14.95	1554676200
3.84	1555079880
300	1555079880
3.84	1556616420
3.84	1556542980
700	1554191160
149.99	1555066680
14.95	1556102280
11.95	1554732300
2.99	1555607880
11.95	1555330680
14.95	1555442580
3.84	1555945740
109.99	1555684140
14.95	1554409800
3.84	1556390460
150	1554320520
14.95	1554320520
14.95	1556325000
150	1556451720
3.84	1554405900
2.99	1554852900
11.95	1554978180
99.99	1554845880
3.84	1556367600
3.84	1555761600
14.95	1556138340
379.99	1554636660
99.99	1554636660
379.99	1554915600
11.95	1554915600
389.99	1556566680
2.99	1554177600
99.99	1554380580
3.84	1554983160
99.99	1555831260
2.99	1556370240
2.99	1555335900
600	1555542240
3.84	1554196260
14.95	1556395860
11.95	1555681140
3.84	1555878780
3.84	1554996300
3.84	1556639640
11.99	1554244320
3.84	1556617140
389.99	1554104760
14.95	1554202620
149.99	1555345740
11.99	1555856160
11.95	1555589460
99.99	1554984060
109.99	1555001940
2.99	1556239200
3.84	1556630160
11.95	1554407280
14.95	1556305080
149.99	1554670860
150	1556620500
11.99	1554496800
3.84	1556179380
14.95	1555623840
2.99	1555439820
14.95	1555497540
150	1554998940
379.99	1555013760
2.99	1555804260
109.99	1556448240
150	1556132400
3.84	1554154800
149.99	1555858620
11.99	1555300980
14.95	1556106960
109.99	1554872460
109.99	1555181280
11.99	1555252080
3.84	1556028180
389.99	1554883200
700	1556272500
14.95	1556656620
3.84	1555495380
1700	1555749180
150	1556468040
149.99	1556405640
700	1556228160
2.99	1555526280
700	1556400720
11.95	1555985340
300	1556303880
389.99	1555917240
11.95	1555875600
14.95	1556068620
11.99	1554799740
150	1555087620
99.99	1554642840
14.95	1554840240
999.99	1556306400
700	1555356900
11.95	1555011360
11.95	1555087320
150	1556014560
150	1555923060
11.99	1556548800
11.99	1555434600
150	1556224800
2.99	1554468360
11.99	1554464880
11.99	1555181940
389.99	1554646500
3.84	1554742200
99.99	1554943140
11.95	1555361160
600	1554728220
11.99	1556227380
389.99	1556037060
99.99	1555067220
1700	1555067220
14.95	1554884220
600	1555793580
700	1554195720
379.99	1554770100
1700	1554119400
600	1555711920
379.99	1555413120
149.99	1555154880
11.99	1555756740
2.99	1555756740
1700	1556345940
2.99	1554299640
3.84	1555462260
300	1556059980
99.99	1555514220
999.99	1556619960
2.99	1555784700
150	1556126100
600	1556126100
11.95	1554402780
99.99	1555070220
11.95	1554747660
149.99	1555923600
150	1554497160
99.99	1555102200
389.99	1554640860
149.99	1555799880
14.95	1554221700
11.99	1556474640
2.99	1554678600
11.99	1554987900
99.99	1556048640
600	1555495200
14.95	1555495200
99.99	1554543480
150	1555162320
600.0	1555151640
300	1556492580
1700	1556115420
379.99	1554631200
3.84	1556621880
14.95	1555737660
14.95	1555843680
11.99	1556321640
3.84	1556383380
11.95	1556116980
149.99	1555670040
150	1555960440
379.99	1556370420
11.99	1555842900
109.99	1556312880
149.99	1554116220
2.99	1555709460
2.99	1556312340
11.95	1555338780
300	1555179240
2.99	1555251960
99.99	1555832280
99.99	1556099820
14.95	1555489620
3.84	1555863420
11.95	1556011980
99.99	1554989460
11.95	1554329580
14.95	1555458720
11.99	1555501680
150	1554600480
11.99	1554297420
2.99	1554485880
379.99	1554485880
2.99	1556118600
379.99	1556563740
11.99	1555494840
14.95	1554110220
14.95	1555271940
2.99	1556097780
1700	1554750240
11.99	1556377440
11.95	1556119680
2.99	1556265300
11.99	1555199520
99.99	1555592460
400	1555199940
11.95	1554160020
11.99	1554224820
700	1554826860
3.84	1554483960
150	1555014480
149.99	1555622760
11.95	1554554760
11.95	1554237120
14.95	1556308800
11.99	1555596360
11.99	1556199360
14.95	1555444320
1700	1555274640
700	1555876320
14.95	1554819480
2.99	1554336180
150	1556547240
389.99	1554745080
379.99	1556127600
14.95	1554932880
14.95	1556222820
3.84	1556204760
600	1556204760
11.95	1554152160
1700	1556148480
999.99	1555260780
11.95	1555091160
11.99	1554396360
700	1555631460
14.95	1554277020
99.99	1554277020
300	1555940520
389.99	1554464400
1700	1554718440
3.84	1554305940
11.95	1554568800
389.99	1555236600
379.99	1555303140
11.95	1555877700
99.99	1556453220
1700	1555846980
150	1556652540
14.95	1555520940
99.99	1554932400
379.99	1555155960
150	1554626640
14.95	1555836840
99.99	1555836840
1700	1555836840
11.99	1554546660
2.99	1554301440
99.99	1554809700
2.99	1556477520
11.95	1556559180
999.99	1554159600
379.99	1555883760
700	1554133800
99.99	1554133800
149.99	1555939560
11.95	1555866780
99.99	1556474580
999.99	1556474580
600	1555636440
99.99	1556636220
149.99	1555282920
99.99	1555778400
3.84	1556474460
150	1556474460
999.99	1554811740
150	1554384960
3.84	1555704840
300	1556311620
700	1554776340
999.99	1555307040
14.95	1555503000
99.99	1555600080
99.99	1555962600
11.99	1554581880
2.99	1554296460
11.99	1555194660
600	1554941700
11.95	1555767360
999.99	1554675180
700	1556615340
150	1555588920
2.99	1554104340
99.99	1555705260
2.99	1555875120
99.99	1555360920
700	1556038500
14.95	1554906000
14.95	1554899340
150	1554489840
300	1554880740
3.84	1554199680
11.95	1556319000
11.95	1554592560
150	1555845720
389.99	1556045280
379.99	1555338360
11.95	1555664580
700	1554307200
389.99	1556474940
11.99	1555930740
11.99	1554295200
2.99	1554850680
11.99	1554818280
400	1556106060
14.95	1555020300
11.99	1555864920
11.95	1555153140
3.84	1556608680
99.99	1555421100
1700	1555325580
1700	1554375600
389.99	1555246860
99.99	1556537820
2.99	1555694280
99.99	1554220020
600	1555597680
150	1554205320
2.99	1556226000
1700	1554449820
389.99	1556044380
11.99	1554489480
11.95	1556568120
14.95	1555330620
150	1554528360
11.95	1555326240
1700	1556047560
149.99	1556054100
11.99	1554911280
2.99	1555146900
149.99	1555164900
149.99	1554366960
14.95	1555966740
2.99	1556136960
999.99	1555320240
300	1554973440
99.99	1555968360
3.84	1555706640
11.99	1554123540
3.84	1555336620
150	1555536120
2.99	1556213700
2.99	1554637920
150	1555109400
11.99	1556028060
11.99	1555176180
600	1556095440
11.99	1556127660
3.84	1554228720
150	1555607100
3.84	1554488220
11.99	1555827420
2.99	1555943820
3.84	1554994140
2.99	1554808200
600	1555170240
11.95	1555054800
150	1554668040
150	1554946980
14.95	1556225580
99.99	1555926780
11.99	1555685160
14.95	1555064940
2.99	1556202780
3.84	1555787340
99.99	1554134040
11.95	1554405480
149.99	1555573500
379.99	1555271400
11.99	1554890220
999.99	1556521320
700	1556650500
14.95	1556128560
389.99	1554239280
3.84	1556282880
99.99	1555237920
11.99	1555601460
379.99	1555276620
11.95	1555612800
300	1554757680
600	1555020780
99.99	1555321260
150	1555145220
150	1556470920
99.99	1556102040
600	1554752640
2.99	1554327060
389.99	1554327060
11.99	1555317360
3.84	1556661840
14.95	1556572080
11.95	1554555000
3.84	1554249540
11.95	1555008360
150	1555063320
109.99	1554792600
150	1556432520
2.99	1556072220
2.99	1556382960
14.95	1554230400
3.84	1556271960
99.99	1556369640
2.99	1554368040
109.99	1555365420
11.99	1554576420
3.84	1556545260
700	1556462940
11.99	1554221280
14.95	1554154980
14.95	1554574920
1700	1556011560
99.99	1554748320
150	1554734940
99.99	1555427580
14.95	1554635940
14.95	1555247820
379.99	1554475380
99.99	1554714000
150	1555975260
600	1555160640
3.84	1556440200
150	1554456420
149.99	1554579180
3.84	1554504960
14.95	1554572160
14.95	1554414540
14.95	1554504660
2.99	1556034360
150	1556034360
99.99	1555566120
109.99	1554559020
1700	1556681340
3.84	1554204000
3.84	1554118140
11.95	1555249980
2.99	1556014680
3.84	1555961940
2.99	1555080300
3.84	1555925280
11.99	1556665320
11.99	1554817380
389.99	1554817380
999.99	1554596100
14.95	1555292940
11.95	1555330920
3.84	1554630180
600.0	1554630180
11.99	1555331940
99.99	1555801920
1700	1556027820
14.95	1556211420
379.99	1555073640
150	1556450340
1700	1556294880
379.99	1555494540
11.95	1555324680
11.99	1555171740
700	1556127780
14.95	1556451480
3.84	1554223320
400	1555593000
11.99	1554499140
2.99	1556104080
1700	1556458920
14.95	1554981480
14.95	1556546700
11.99	1555613520
11.99	1555486860
11.99	1556286900
11.99	1556039100
300	1555373040
2.99	1556177700
14.95	1555775040
2.99	1555453860
600	1554760320
600	1555524840
150	1555524840
11.99	1556052000
3.84	1556377200
149.99	1554561720
2.99	1555020900
11.95	1556097120
11.99	1554382680
14.95	1556536980
379.99	1554288900
109.99	1556200200
150	1555918140
99.99	1554228780
389.99	1556619900
99.99	1556280900
11.95	1556391900
14.95	1556329440
2.99	1554293460
3.84	1556311440
11.95	1555320420
2.99	1554987540
14.95	1556089020
379.99	1554242520
14.95	1554150660
3.84	1554676800
600	1556542920
600	1555156320
11.95	1555104180
149.99	1554274500
14.95	1554717180
11.95	1554626460
3.84	1554197400
11.95	1556138700
150	1554837480
150	1554813420
3.84	1555804320
14.95	1554800220
700	1554629040
11.95	1555714500
11.99	1554209040
389.99	1554802380
14.95	1556392560
3.84	1554488580
2.99	1554238620
389.99	1554325440
2.99	1554753720
99.99	1556128080
999.99	1554187980
389.99	1555508400
99.99	1555539900
14.95	1555972080
14.95	1554124260
379.99	1554134340
99.99	1555886340
2.99	1556256600
11.95	1556480700
300	1554880260
150	1554301860
11.99	1556453160
3.84	1555263180
600	1554798960
11.99	1555036200
11.95	1555073100
14.95	1555604100
379.99	1555705860
3.84	1554682020
11.95	1556370480
14.95	1555397820
2.99	1554918360
109.99	1554830280
11.95	1554472260
14.95	1554390000
2.99	1556540940
3.84	1556629320
99.99	1556388660
379.99	1554580140
11.95	1555869840
150	1556626020
700	1556450160
14.95	1554564480
3.84	1554843900
11.95	1556083140
14.95	1556083140
700	1555069260
300	1554838080
14.95	1554921540
700	1554138600
600	1555791120
700	1556480040
150	1554718320
379.99	1556456160
99.99	1555311360
389.99	1556019600
14.95	1554208800
389.99	1555251540
150	1555701000
14.95	1555701000
11.95	1554727560
109.99	1555443240
14.95	1555443240
99.99	1555996320
11.99	1554581580
109.99	1554284760
150	1556052840
400	1556653740
14.95	1554810840
2.99	1554234720
150	1556055600
150	1556479860
379.99	1555449300
700	1554322200
109.99	1556041680
11.95	1554108180
600	1556619900
11.95	1554558960
11.99	1555415640
11.95	1555419480
400	1556173080
3.84	1555275240
2.99	1554553200
11.95	1555271760
2.99	1554300300
3.84	1556122200
11.99	1555776720
3.84	1554725220
109.99	1555074720
11.95	1554310680
149.99	1556185800
149.99	1554669240
600.0	1556287560
150	1554548640
14.95	1556086980
109.99	1556359500
999.99	1554978240
11.99	1554506400
300	1554904260
2.99	1556379600
3.84	1555679340
3.84	1554481260
3.84	1555239120
2.99	1555053360
11.95	1555283760
3.84	1556278620
14.95	1554284280
2.99	1555944180
14.95	1555666200
149.99	1555602660
14.95	1555629480
149.99	1554394380
150	1556469600
14.95	1556469600
11.95	1556469600
389.99	1555064520
150	1556035140
2.99	1555859940
999.99	1554512580
14.95	1556468580
109.99	1556196540
11.95	1555080540
400	1554968940
11.99	1554118560
14.95	1554725400
3.84	1554595320
999.99	1554595320
300	1555317120
11.99	1555626420
389.99	1554770940
99.99	1554770940
99.99	1554933600
2.99	1554933600
11.99	1554320280
14.95	1554137340
400	1554137340
11.99	1554717420
11.95	1555018200
11.99	1554401280
2.99	1556580840
3.84	1554338100
150	1554477360
11.95	1556320680
1700	1555413240
3.84	1556101320
150	1554921360
150	1556213940
11.95	1554303780
3.84	1555516860
150	1554566820
300	1554566820
3.84	1555808940
389.99	1555674900
149.99	1556295180
700	1556295180
150	1554708360
150	1555180140
11.95	1556104380
600	1555599120
150	1555247160
400	1554291660
3.84	1556647440
109.99	1555921860
3.84	1555872420
11.99	1556541600
150	1554921900
389.99	1556186640
11.95	1556186640
3.84	1554775500
700	1554886860
14.95	1556214300
1700	1555344780
11.99	1555626480
14.95	1554105540
14.95	1554232140
149.99	1555101180
99.99	1555779240
11.95	1555160040
14.95	1554669060
600	1554422520
3.84	1556216520
3.84	1555054080
150	1555529880
400	1555529880
109.99	1555102560
150	1554510360
99.99	1554903840
600	1554676860
11.95	1556207940
11.99	1554899340
3.84	1554125220
600.0	1556218320
2.99	1554568560
11.95	1556219040
150	1555157820
2.99	1555180200
150	1554314280
14.95	1555085520
11.99	1556570220
149.99	1554298260
14.95	1555086420
14.95	1555697160
2.99	1554478140
2.99	1555272300
3.84	1556563800
14.95	1555584120
389.99	1555259760
14.95	1554472620
389.99	1555812720
2.99	1555812720
149.99	1554715140
2.99	1556487240
2.99	1556487240
3.84	1556402100
11.95	1554221580
149.99	1554730560
99.99	1554903540
150	1555457100
3.84	1554299820
99.99	1556536680
379.99	1554500100
3.84	1556466300
2.99	1555874400
3.84	1556017200
14.95	1554153660
11.95	1555442520
11.95	1555965240
14.95	1555836780
3.84	1556033280
2.99	1555489740
11.95	1556020740
99.99	1555957560
379.99	1556568360
11.95	1554225960
11.99	1555670460
3.84	1555972020
379.99	1555444920
11.95	1556538660
11.95	1554767040
3.84	1554420960
2.99	1555589700
109.99	1554240360
389.99	1554462600
11.99	1555593420
109.99	1554313620
379.99	1554369480
2.99	1554502980
379.99	1556104740
14.95	1555009800
99.99	1555761840
2.99	1555857060
2.99	1556189220
700	1554491760
14.95	1555856700
2.99	1555166640
14.95	1556658240
99.99	1554327180
3.84	1554327180
11.95	1554394260
700	1556658600
150	1554160740
3.84	1556389200
99.99	1555673100
11.95	1554228180
3.84	1556111880
11.95	1554492600
150	1554287460
14.95	1556568180
150	1556208180
150	1555952280
109.99	1555003140
3.84	1555572540
14.95	1554406200
379.99	1554114300
99.99	1555586160
2.99	1554929040
14.95	1554834060
3.84	1554296100
700	1555711320
14.95	1556455260
14.95	1555100100
2.99	1554229440
999.99	1555188840
14.95	1556482620
11.95	1555879260
11.95	1555539840
700	1556525520
3.84	1556621700
11.95	1554926100
14.95	1554726240
700	1554276480
99.99	1555713420
379.99	1555279140
11.95	1555505400
11.99	1555352220
2.99	1555861320
11.99	1554463140
11.99	1554761160
11.99	1555154820
11.95	1555275540
11.95	1554634020
11.95	1555790040
1700	1555077180
150	1555115160
2.99	1556611200
11.99	1554401460
300	1555489560
600	1555854900
99.99	1555141920
11.95	1556649960
1700	1554373620
14.95	1555022280
109.99	1554645120
700	1554322740
150	1554755160
11.95	1554342480
379.99	1555598820
3.84	1556565120
3.84	1556277780
11.99	1555169400
3.84	1554386100
14.95	1554564120
2.99	1556376420
379.99	1554450720
150	1554450720
3.84	1554450720
14.95	1554302160
379.99	1555088040
2.99	1554921120
11.95	1555704900
109.99	1556378580
700	1555935240
11.95	1556179260
150	1554232260
11.95	1554337860
2.99	1554723960
14.95	1554416100
300	1555683840
150	1556182560
2.99	1555074660
14.95	1555527120
11.95	1556119620
3.84	1554984480
1700	1555515840
11.99	1554329400
2.99	1556110200
14.95	1556107620
3.84	1556471640
14.95	1554724020
389.99	1556023500
700	1555587780
11.95	1555935000
2.99	1554250080
2.99	1555511340
150	1556389200
600	1555192440
3.84	1555192440
150	1556587920
149.99	1556088240
2.99	1556100960
109.99	1554843960
109.99	1555572360
999.99	1555268580
11.95	1554827880
14.95	1554482760
389.99	1554932400
379.99	1555874160
11.99	1555876620
700	1554450300
149.99	1554493560
14.95	1555355940
11.95	1554672840
99.99	1556389080
11.95	1554600420
11.95	1555333080
11.95	1554880200
3.84	1555622520
14.95	1556009340
14.95	1555249500
379.99	1554587700
3.84	1554493920
99.99	1556014440
1700	1555848780
3.84	1556275800
2.99	1555272420
379.99	1554904080
14.95	1555316340
149.99	1555316340
11.99	1554487620
3.84	1554725100
14.95	1556484180
2.99	1554719100
11.99	1556533320
109.99	1555271220
2.99	1554317460
389.99	1555015020
600.0	1555602840
150	1555923540
2.99	1555262520
2.99	1555771140
150	1555425480
